117930 25433
76 704 17.203
76 789 11.2538
76 949 19.283
76 952 12.2797
76 1051 14.2671
76 1136 20.238
76 1633 11.2818
76 1721 10.2262
76 1803 14.2729
76 1906 13.2857
76 1915 10.2621
76 2206 14.3042
76 2265 13.2674
76 2526 12.2675
76 2551 31.2687
76 2554 16.1824
76 2555 14.2237
76 2564 23.2694
76 2565 14.3007
76 2572 13.2654
76 2575 10.3448
76 2576 13.2882
76 2583 13.2777
76 2585 14.2806
76 2589 17.2083
76 2604 22.2311
76 2608 15.2685
76 2617 12.2907
76 2619 16.2277
76 2631 13.2188
76 2634 11.215
76 2641 11.2342
76 2644 24.2553
76 2648 11.2648
76 2654 40.2263
76 2657 19.2896
76 2666 35.2328
76 2673 12.2576
76 2678 11.2165
76 2679 10.1804
76 2681 15.3189
76 2687 10.2393
76 2688 14.1775
76 2691 13.1942
76 2692 16.1827
76 2695 16.1916
76 2699 12.3409
76 2702 17.2808
76 2706 12.1829
76 2720 10.273
76 2723 20.2341
76 2751 14.1957
76 2753 23.2202
76 2754 14.2556
76 2762 22.196
76 2765 10.1835
76 2776 13.2781
76 2807 13.2121
76 2818 17.2621
76 2876 19.2333
76 2888 27.2162
76 2889 16.1787
76 2893 12.1784
76 2897 12.1968
76 2898 16.1752
76 2899 23.2154
76 2911 10.2461
76 2927 16.1742
76 2945 11.1591
76 2946 15.1711
76 2956 18.1539
76 2957 16.2087
76 2958 27.1915
76 2959 16.1837
76 2962 14.1848
76 2965 11.2148
76 3096 22.2451
76 3109 17.2947
76 3115 10.2514
76 3188 23.284
76 3191 10.2651
76 3193 14.2545
76 3217 12.2578
76 3257 10.174
76 3278 16.2657
76 3342 24.2198
76 3364 16.1921
76 3398 10.2339
76 3511 12.289
76 3591 17.1865
76 3644 12.2263
76 3682 12.2165
76 3688 13.2166
76 3883 21.2246
76 3910 10.2477
76 4024 13.2704
76 4357 12.2208
76 4650 24.2881
76 5150 16.2266
76 5279 10.2214
76 5298 15.2593
76 5415 11.2382
76 5860 13.2425
76 6117 11.2244
76 6624 12.2876
76 7136 25.2364
76 7153 14.2279
76 8163 14.3317
76 8344 12.2589
76 8555 13.2745
76 8642 10.2776
76 8652 14.2127
76 8668 19.2277
76 8752 13.1956
76 8755 12.2592
76 8788 10.2139
76 8909 11.2066
76 8933 16.2311
76 8936 11.2158
76 8945 11.2261
76 8950 22.2098
76 8985 13.1927
76 9252 12.2457
76 9383 14.2625
76 9427 11.1698
76 9440 13.2603
76 9525 16.2588
76 9745 22.2812
76 10095 10.2385
76 10237 12.2908
76 10241 13.3035
76 10266 12.2225
76 10625 13.2724
76 11077 15.2323
76 11086 10.3306
76 11237 10.3291
76 11393 10.3186
76 11583 10.2851
76 11616 12.2613
76 11723 21.3158
76 12061 16.2403
76 12158 18.2876
76 12175 14.2482
76 12186 12.2107
76 12211 10.2775
76 12346 10.1774
76 12426 10.267
76 12760 10.1792
76 12850 19.2055
76 12904 23.2574
76 12909 10.2554
76 12948 23.253
76 13175 16.2176
76 13297 10.3217
76 13562 10.2934
76 13606 15.2998
76 13941 11.234
76 13962 20.2873
76 13976 12.2538
76 13997 20.2643
76 14024 25.2652
76 14110 10.2465
76 14193 15.2553
76 14194 10.2863
76 14248 12.2482
76 14281 14.2354
76 14323 11.2597
76 14353 14.2432
76 14373 16.2844
76 14588 14.2975
76 14594 10.2993
76 14752 11.2828
76 14784 18.2437
76 14785 12.2235
76 14786 10.2801
76 14895 15.2688
76 15186 10.2442
76 15201 16.2741
76 15213 13.2835
76 15222 12.2874
76 15270 12.2874
76 15445 10.3026
76 15551 13.2794
76 15680 12.339
76 16149 16.2318
76 16259 11.2573
76 16344 11.2468
76 16400 12.2363
76 16968 11.2614
76 17597 11.2072
76 17610 12.2373
76 17787 10.2195
76 17795 11.3211
76 17797 12.3171
76 17827 12.2355
76 18168 10.2648
76 18298 10.2852
76 20980 13.2733
76 22144 10.2071
76 23186 10.3005
76 23373 12.2631
76 24119 12.276
76 25245 15.3155
76 26400 10.2605
76 26407 10.2418
76 26950 12.2901
83 93 15.2509
83 94 18.2333
83 103 24.2414
83 116 17.241
83 238 21.2343
83 329 26.2603
83 440 31.2376
83 450 10.2366
83 671 30.2245
83 704 14.1934
83 789 12.2277
83 949 18.2593
83 952 11.2452
83 1051 10.2421
83 1136 22.246
83 1443 12.2443
83 1560 11.2914
83 1803 14.2549
83 1915 10.2575
83 2206 11.2791
83 2265 11.2652
83 2551 26.2652
83 2554 24.2084
83 2555 16.2501
83 2564 18.2698
83 2565 13.2863
83 2572 11.2635
83 2576 11.2633
83 2585 13.2753
83 2589 21.2266
83 2604 21.2448
83 2607 10.2548
83 2608 12.2559
83 2617 12.2935
83 2619 15.2302
83 2626 10.3163
83 2631 10.2256
83 2634 14.2346
83 2644 17.2633
83 2648 11.267
83 2654 35.2335
83 2657 22.2671
83 2666 38.2482
83 2673 12.2374
83 2678 13.2216
83 2679 12.1991
83 2687 13.2584
83 2688 13.2024
83 2689 16.2145
83 2691 18.2105
83 2692 18.2084
83 2695 23.213
83 2699 10.3196
83 2702 14.2766
83 2706 13.1965
83 2723 13.2275
83 2742 12.2299
83 2748 11.2026
83 2751 14.2122
83 2753 21.2248
83 2762 22.2154
83 2776 10.2615
83 2818 13.2606
83 2876 15.2246
83 2888 26.2248
83 2889 20.2021
83 2893 10.1934
83 2897 14.2172
83 2898 19.2
83 2899 28.2316
83 2900 10.2343
83 2909 12.1987
83 2927 19.2004
83 2945 12.185
83 2946 19.2025
83 2956 22.1867
83 2957 15.2285
83 2958 26.2153
83 2959 17.2039
83 2961 10.1988
83 2962 17.2125
83 2965 13.2337
83 3096 22.2518
83 3115 12.2533
83 3188 17.2729
83 3217 11.2545
83 3278 12.2575
83 3342 15.2387
83 3364 13.2088
83 3591 16.231
83 3688 10.2122
83 3883 17.2381
83 3936 11.2313
83 4024 12.2425
83 4357 15.2264
83 4650 16.2383
83 5150 12.2332
83 5298 14.2689
83 5415 11.2621
83 5860 15.2421
83 6117 10.2183
83 7132 11.2327
83 7136 27.244
83 7153 14.2081
83 7541 13.2045
83 8652 13.2342
83 8668 19.2399
83 8935 11.2096
83 8936 10.2186
83 8950 22.2368
83 8982 10.1978
83 8985 10.2198
83 9081 13.2569
83 9168 10.1874
83 9188 14.2591
83 9383 10.2388
83 9440 16.2532
83 9525 10.2567
83 9660 11.2365
83 9745 13.2725
83 10266 13.208
83 10625 10.2339
83 11077 19.2482
83 11250 10.1975
83 11351 10.2272
83 11723 15.266
83 11981 10.2303
83 12061 11.2351
83 12158 13.294
83 12175 15.258
83 12186 12.218
83 12211 10.2661
83 12412 10.2451
83 12760 18.2095
83 12830 10.2567
83 12850 19.2266
83 12904 21.2439
83 12948 16.2479
83 13175 13.2268
83 13606 11.2681
83 13941 17.2575
83 13962 13.2708
83 13997 13.263
83 14024 15.2608
83 14193 11.2471
83 14281 15.2495
83 14323 16.263
83 14353 13.2335
83 14373 15.2873
83 14588 13.2865
83 14749 11.2543
83 14784 11.2452
83 14895 11.2693
83 15186 10.2465
83 15201 12.2651
83 15213 10.2643
83 15229 10.3137
83 15551 13.2588
83 15680 11.3131
83 16149 12.2554
83 16259 14.2451
83 16400 10.2444
83 18090 12.2852
83 18298 11.2558
83 20980 10.2601
83 23186 10.2842
84 103 11.2173
84 440 13.2115
84 2551 10.2473
84 2654 13.2159
84 2666 10.2222
84 2888 10.2079
84 2899 10.2062
84 4650 12.2623
84 12904 12.2392
84 12948 10.2369
88 103 11.1912
88 238 11.2063
88 316 10.2025
88 329 13.2226
88 440 11.1966
88 671 12.1812
88 2551 10.2186
88 2654 13.1951
88 2666 12.1949
88 2958 10.1768
88 4650 13.2181
88 12904 13.2045
93 94 16.2388
93 103 55.2425
93 171 11.2502
93 236 14.2393
93 238 20.2296
93 242 10.2664
93 316 26.2237
93 318 11.2927
93 329 18.2638
93 368 10.1976
93 403 11.2084
93 429 14.2281
93 440 36.2342
93 450 15.2498
93 671 26.2242
93 676 13.1871
93 694 14.2167
93 704 18.1949
93 789 10.2362
93 949 16.266
93 952 13.2544
93 1051 12.2525
93 1136 33.2415
93 1359 10.2658
93 1406 10.2475
93 1443 15.2553
93 1560 15.3098
93 1633 12.2475
93 1721 15.2253
93 1803 13.263
93 1906 16.2511
93 1915 14.2661
93 2206 17.2952
93 2526 20.2723
93 2551 33.2679
93 2554 19.2009
93 2555 11.2427
93 2564 21.2779
93 2565 13.3014
93 2572 12.2726
93 2575 10.3402
93 2576 12.2739
93 2583 10.2872
93 2585 11.2869
93 2589 16.2238
93 2604 22.2464
93 2608 17.2624
93 2617 12.3038
93 2619 14.234
93 2631 11.2261
93 2644 16.2718
93 2654 44.2328
93 2657 13.2853
93 2666 42.2498
93 2678 10.2264
93 2681 14.3014
93 2688 12.1972
93 2689 10.2117
93 2691 14.2086
93 2692 14.1991
93 2695 20.2099
93 2702 30.2825
93 2723 16.2343
93 2753 16.2244
93 2754 19.2519
93 2761 17.2703
93 2762 24.2078
93 2776 14.274
93 2807 12.2192
93 2818 17.2639
93 2876 23.2331
93 2888 27.2222
93 2889 13.1959
93 2893 14.1942
93 2897 14.2114
93 2898 13.1933
93 2899 19.2268
93 2910 12.194
93 2911 19.2411
93 2922 12.1886
93 2923 15.2137
93 2927 14.194
93 2946 14.1916
93 2956 11.1798
93 2957 18.2218
93 2958 21.2085
93 2959 11.2057
93 2960 14.2096
93 2962 16.2024
93 2965 13.2319
93 3054 12.1976
93 3088 11.2412
93 3092 12.2375
93 3096 21.249
93 3109 26.2705
93 3111 10.276
93 3163 14.2705
93 3188 26.2803
93 3193 15.2557
93 3217 10.2521
93 3278 14.2642
93 3342 19.2371
93 3364 13.2036
93 3511 11.3054
93 3591 12.2176
93 3644 10.2398
93 3653 14.1668
93 3688 15.2153
93 3883 17.2344
93 3936 11.2283
93 3961 11.2545
93 4024 15.2579
93 4059 10.2694
93 4317 10.2838
93 4357 14.2209
93 4650 30.2554
93 5150 16.235
93 5279 12.2219
93 5298 16.2707
93 5415 11.2604
93 5723 10.2343
93 5860 18.2477
93 6096 11.2325
93 6624 15.2735
93 6942 11.2156
93 7136 22.246
93 7153 11.2209
93 7608 10.3024
93 8163 15.3272
93 8344 14.2693
93 8555 15.2516
93 8642 10.2613
93 8652 16.2297
93 8668 11.2339
93 8752 10.2066
93 8755 15.2446
93 8788 11.2147
93 8950 10.2341
93 9064 11.2299
93 9252 12.2535
93 9383 13.2471
93 9440 15.2605
93 9544 10.2569
93 9745 25.2777
93 10185 10.2683
93 10241 17.29
93 10266 13.2123
93 10471 14.2479
93 10588 10.2448
93 10625 15.2512
93 10972 14.2745
93 11077 10.24
93 11086 13.3296
93 11351 11.2268
93 11393 12.286
93 11616 14.2435
93 11723 14.2857
93 12061 12.2391
93 12158 17.2984
93 12175 11.2617
93 12211 15.2752
93 12412 11.2563
93 12850 15.2204
93 12904 36.2528
93 12948 21.2536
93 13175 15.2237
93 13606 16.2865
93 13829 12.2541
93 13962 25.2807
93 13969 11.2565
93 13976 16.2743
93 13997 19.2666
93 14024 34.2657
93 14193 27.2499
93 14248 12.2389
93 14281 15.2507
93 14332 15.2699
93 14353 13.2431
93 14373 13.2988
93 14406 10.1696
93 14588 12.3014
93 14747 10.1999
93 14749 13.2713
93 14784 16.2458
93 14785 19.2351
93 14895 16.2727
93 15201 16.2762
93 15213 29.274
93 15222 12.2626
93 15270 20.2489
93 15299 12.2989
93 15445 10.299
93 15551 15.2756
93 15680 13.3367
93 16149 12.2505
93 16150 13.2294
93 16170 10.327
93 16255 14.2611
93 16259 20.251
93 16344 12.237
93 16400 12.2427
93 16404 10.2534
93 16472 10.2804
93 16968 13.2643
93 17033 10.2243
93 17597 15.2117
93 17610 11.2416
93 17644 10.2297
93 17706 11.2467
93 17797 12.3138
93 17811 10.2693
93 17995 12.235
93 18008 11.2918
93 18090 12.2902
93 18169 11.2015
93 18172 11.2265
93 18298 14.2718
93 18692 10.2949
93 19422 12.2318
93 19689 10.2373
93 19816 13.2071
93 20016 12.2068
93 20980 18.2645
93 21654 10.2422
93 22247 10.2838
93 23044 11.2677
93 23186 11.2977
93 23286 13.2927
93 23373 15.274
93 23420 10.2678
93 23431 21.2379
93 23555 10.2549
93 23841 10.2849
93 24119 12.2561
93 25245 19.2839
93 25444 12.2603
93 25453 11.271
93 26270 10.2417
93 26400 10.255
93 26407 10.2308
93 26950 17.2758
93 27629 15.2222
93 27661 10.2659
93 29873 11.2643
93 30471 10.231
93 33127 10.2426
93 35661 12.2176
93 46429 11.2608
93 50195 12.223
93 82778 10.3149
94 103 27.2209
94 116 12.2153
94 236 12.2562
94 238 15.2001
94 316 16.2371
94 329 18.2419
94 440 25.2133
94 450 15.2403
94 671 34.204
94 676 10.1886
94 704 19.1942
94 789 11.2353
94 949 12.2602
94 952 12.2579
94 1051 10.2465
94 1136 15.2274
94 1443 13.2541
94 1803 14.2506
94 1906 15.2615
94 2206 16.2807
94 2355 11.2247
94 2526 18.2488
94 2551 16.2472
94 2554 19.1862
94 2564 13.2405
94 2565 11.2757
94 2589 14.1973
94 2604 15.2116
94 2608 13.2446
94 2619 13.2104
94 2654 23.2116
94 2657 14.264
94 2666 40.226
94 2691 11.1868
94 2692 13.1717
94 2695 17.1837
94 2702 17.2579
94 2723 22.2142
94 2753 18.2075
94 2762 15.1891
94 2876 16.2131
94 2888 22.2015
94 2889 16.1743
94 2893 10.1664
94 2897 11.1882
94 2898 11.1732
94 2899 17.2096
94 2911 14.2253
94 2923 10.2055
94 2927 14.1735
94 2946 10.1694
94 2956 13.1505
94 2957 12.1984
94 2958 25.186
94 2959 14.1784
94 2960 10.1917
94 2962 13.1796
94 2965 12.2004
94 3096 17.2301
94 3109 16.267
94 3163 10.2663
94 3188 18.2566
94 3342 12.2098
94 3688 10.207
94 4024 13.2476
94 4059 10.2565
94 4357 10.2173
94 4650 19.2639
94 5860 15.226
94 6096 10.2277
94 6624 13.259
94 7136 22.2269
94 7153 10.2173
94 8555 12.2558
94 8788 10.2046
94 8950 11.1981
94 9383 11.2485
94 9440 12.236
94 9745 14.2585
94 10266 12.2047
94 10625 11.2514
94 10972 12.2806
94 11077 12.2225
94 11351 13.2216
94 11723 20.2863
94 12061 15.2299
94 12412 12.2467
94 12760 14.1829
94 12904 27.242
94 12948 13.2335
94 13175 10.2147
94 13829 11.2445
94 13962 10.2602
94 14024 16.2459
94 14281 17.2229
94 14323 13.2445
94 14749 10.277
94 14784 15.2273
94 14785 10.2232
94 15201 15.244
94 15213 13.256
94 15222 10.2593
94 15270 10.2622
94 15551 11.2529
94 15711 10.2623
94 16149 10.2105
94 16259 18.237
94 16400 10.2186
94 16544 11.2198
94 18298 13.2642
94 19422 10.2131
94 19816 11.2191
94 23044 10.2444
94 23431 10.2182
94 32207 10.196
95 2666 12.189
103 116 18.2327
103 136 15.273
103 163 11.1736
103 170 11.3025
103 171 25.2242
103 176 21.2585
103 192 17.2289
103 224 20.2393
103 236 30.1996
103 238 38.2254
103 242 23.2463
103 255 13.1931
103 304 14.1544
103 316 54.194
103 318 18.2543
103 329 34.2475
103 337 12.2007
103 368 12.1655
103 371 14.2138
103 403 21.1944
103 429 21.2025
103 440 63.2287
103 450 31.2361
103 466 15.2262
103 491 13.2134
103 495 20.1984
103 507 18.2061
103 587 13.1937
103 600 12.2606
103 634 16.2026
103 638 10.1966
103 647 10.1988
103 671 69.2233
103 676 23.1692
103 694 22.1814
103 704 29.1819
103 725 15.2635
103 773 13.2435
103 789 25.2112
103 824 11.2091
103 949 32.2345
103 952 20.2195
103 990 11.2197
103 1051 22.228
103 1063 15.1993
103 1136 61.23
103 1201 11.1727
103 1276 12.2612
103 1350 12.2462
103 1359 15.2332
103 1373 11.2407
103 1386 12.2163
103 1406 21.2344
103 1418 15.1762
103 1443 33.2311
103 1473 10.2146
103 1528 11.2355
103 1537 14.2205
103 1560 26.2781
103 1605 14.1847
103 1633 18.2064
103 1685 10.252
103 1688 11.2656
103 1721 36.2127
103 1803 36.239
103 1893 12.1308
103 1906 29.2134
103 1910 12.2024
103 1915 23.2555
103 1929 16.2428
103 2048 10.1528
103 2093 11.1926
103 2108 12.2546
103 2124 11.2324
103 2151 11.254
103 2163 17.23
103 2206 29.2686
103 2265 18.2628
103 2309 10.1727
103 2346 12.2745
103 2355 14.179
103 2464 10.1892
103 2469 18.2114
103 2508 10.2485
103 2526 49.2603
103 2533 10.244
103 2540 20.2707
103 2551 70.2486
103 2554 43.207
103 2555 16.2428
103 2564 35.2654
103 2565 17.2819
103 2572 19.2587
103 2575 11.3095
103 2576 18.2463
103 2583 16.2737
103 2585 17.2755
103 2589 34.2236
103 2597 11.2143
103 2604 40.2433
103 2607 17.2405
103 2608 28.2401
103 2610 10.2662
103 2617 16.2933
103 2619 28.2284
103 2623 18.2429
103 2631 26.218
103 2634 15.2364
103 2641 14.2422
103 2644 27.267
103 2645 11.2592
103 2648 17.2792
103 2650 13.2529
103 2654 85.2232
103 2657 16.2628
103 2662 10.2582
103 2666 70.2499
103 2669 14.2887
103 2671 10.2477
103 2673 18.2211
103 2678 29.2205
103 2679 23.2055
103 2681 21.2672
103 2687 12.2562
103 2688 35.2026
103 2689 28.2152
103 2691 40.208
103 2692 38.1995
103 2695 51.2121
103 2699 11.3082
103 2702 62.2641
103 2706 15.1908
103 2720 15.2191
103 2723 34.2225
103 2742 21.2269
103 2745 16.1577
103 2748 15.1914
103 2751 20.2112
103 2753 39.2131
103 2754 30.231
103 2761 33.2404
103 2762 49.2051
103 2776 19.2522
103 2807 20.213
103 2818 25.2461
103 2870 10.1973
103 2876 39.2192
103 2888 58.2126
103 2889 43.1988
103 2893 26.1949
103 2894 11.1728
103 2895 18.1716
103 2896 16.1629
103 2897 46.2102
103 2898 41.1974
103 2899 41.2223
103 2900 16.2276
103 2902 22.1776
103 2905 17.1956
103 2909 33.1919
103 2910 22.1827
103 2911 39.2241
103 2921 10.2194
103 2922 25.1907
103 2923 41.1956
103 2927 40.1998
103 2928 11.1988
103 2930 11.2089
103 2938 22.2157
103 2945 29.187
103 2946 45.1975
103 2948 22.2001
103 2954 25.1937
103 2955 10.1775
103 2956 28.1912
103 2957 46.2187
103 2958 58.21
103 2959 35.2123
103 2960 36.1982
103 2961 16.2063
103 2962 44.2046
103 2964 13.2548
103 2965 38.2307
103 3054 16.1845
103 3088 11.2589
103 3092 19.2108
103 3096 39.2371
103 3109 45.2358
103 3111 32.2549
103 3115 14.2363
103 3128 16.2171
103 3163 27.2392
103 3169 13.2439
103 3187 11.2402
103 3188 34.2593
103 3191 16.2606
103 3193 34.2409
103 3195 10.2277
103 3212 11.2383
103 3217 15.2298
103 3251 12.1755
103 3257 16.1555
103 3278 22.2459
103 3290 16.233
103 3291 12.222
103 3342 30.2375
103 3364 22.2061
103 3398 19.2213
103 3421 11.1716
103 3424 10.1733
103 3432 14.1882
103 3456 11.1627
103 3511 14.2954
103 3591 16.2314
103 3619 10.1907
103 3641 19.2158
103 3644 14.234
103 3645 12.1613
103 3653 22.1616
103 3682 17.2142
103 3688 27.2074
103 3773 10.1815
103 3814 16.2604
103 3883 31.2287
103 3899 11.2382
103 3902 12.2646
103 3910 11.2203
103 3936 16.2345
103 3948 11.2211
103 3955 15.2484
103 3961 12.2381
103 3963 10.1861
103 4024 31.2317
103 4059 15.2411
103 4076 13.2409
103 4100 10.1712
103 4245 11.1625
103 4315 14.1795
103 4317 13.2365
103 4333 10.1585
103 4342 11.2271
103 4357 17.2095
103 4481 11.2027
103 4486 11.2698
103 4512 10.196
103 4524 11.2104
103 4536 13.2097
103 4608 12.1933
103 4637 10.1688
103 4640 10.2062
103 4650 50.2167
103 4651 18.1961
103 4686 12.1734
103 4714 11.1983
103 4782 12.2302
103 4786 12.2262
103 4883 11.1628
103 4971 10.1614
103 4990 12.1448
103 5150 24.2292
103 5262 10.1784
103 5272 11.1851
103 5279 22.2117
103 5298 24.2606
103 5317 10.2025
103 5339 11.1651
103 5415 12.2607
103 5535 16.1549
103 5550 13.2424
103 5555 12.1341
103 5563 10.1983
103 5680 10.1606
103 5686 13.2172
103 5723 17.2277
103 5733 18.1819
103 5740 10.17
103 5772 10.2533
103 5860 26.2366
103 6011 17.2246
103 6096 22.212
103 6117 15.1918
103 6122 11.2374
103 6278 15.1833
103 6367 10.1636
103 6460 14.1981
103 6571 21.2031
103 6621 10.2306
103 6624 28.2457
103 6840 18.2256
103 6841 18.2415
103 6942 24.2087
103 6946 13.1652
103 6998 15.2774
103 7020 10.1883
103 7050 11.2036
103 7117 17.1823
103 7132 12.2337
103 7136 28.24
103 7153 20.2101
103 7270 11.1948
103 7412 11.2766
103 7436 12.245
103 7541 12.1953
103 7561 12.2531
103 7604 13.2338
103 7608 16.2658
103 7788 11.184
103 7980 10.1919
103 8163 22.3003
103 8312 17.2164
103 8344 22.2586
103 8555 23.2227
103 8580 10.2288
103 8642 15.2337
103 8651 22.2208
103 8652 47.2303
103 8668 19.2226
103 8686 16.2592
103 8707 10.2199
103 8744 17.1962
103 8752 33.204
103 8754 17.2067
103 8755 28.2198
103 8758 11.201
103 8760 26.1979
103 8786 13.1532
103 8788 25.2019
103 8909 11.2287
103 8917 11.1782
103 8924 11.1912
103 8933 16.2219
103 8935 16.2029
103 8936 23.217
103 8945 16.1967
103 8950 21.2389
103 8969 12.173
103 8980 11.1946
103 8981 11.19
103 8982 11.2081
103 8985 25.208
103 8986 21.209
103 9040 12.2434
103 9064 15.2155
103 9081 18.2328
103 9158 16.2317
103 9168 14.2034
103 9188 18.2537
103 9198 13.1866
103 9252 20.2447
103 9299 12.2298
103 9327 11.2412
103 9383 33.2217
103 9424 18.2417
103 9440 28.2443
103 9525 14.2339
103 9544 22.2241
103 9608 12.2173
103 9660 12.2508
103 9662 10.1427
103 9692 15.2002
103 9731 12.1935
103 9745 41.2562
103 9778 19.1957
103 9937 13.1571
103 10003 11.1731
103 10044 13.2655
103 10046 11.2659
103 10095 17.1919
103 10151 12.2236
103 10161 10.2523
103 10185 23.2192
103 10223 11.2289
103 10241 22.2607
103 10244 12.3184
103 10266 25.1944
103 10335 23.237
103 10382 12.2012
103 10465 11.2186
103 10471 19.2139
103 10503 10.2302
103 10588 13.2119
103 10625 23.2255
103 10690 10.2573
103 10950 12.1935
103 10951 17.2246
103 10955 10.3036
103 10972 27.2319
103 11028 10.2133
103 11077 21.2307
103 11086 16.3027
103 11240 11.2694
103 11250 12.1894
103 11266 16.2566
103 11351 24.2152
103 11368 11.2203
103 11393 16.2425
103 11451 10.28
103 11520 10.2118
103 11569 13.2329
103 11583 13.1922
103 11616 26.2195
103 11661 17.2309
103 11695 16.1707
103 11711 10.2686
103 11723 27.2439
103 11981 17.2182
103 12053 11.2056
103 12061 23.227
103 12073 10.214
103 12076 15.2652
103 12092 11.177
103 12120 13.2203
103 12142 15.2413
103 12158 25.2849
103 12163 11.2613
103 12174 11.153
103 12175 14.2579
103 12186 13.2252
103 12201 10.1636
103 12211 20.2567
103 12346 10.2184
103 12360 14.2441
103 12395 14.2332
103 12405 17.2185
103 12408 10.1859
103 12412 21.2404
103 12426 10.2268
103 12568 13.2023
103 12569 11.2318
103 12574 15.2569
103 12588 19.2306
103 12730 16.2726
103 12739 10.1902
103 12744 15.2338
103 12760 27.2035
103 12820 10.2576
103 12850 30.2197
103 12904 80.2358
103 12906 10.2045
103 12909 13.2508
103 12913 23.2031
103 12917 17.2032
103 12918 19.2298
103 12948 33.2391
103 13006 11.1554
103 13129 12.2036
103 13130 11.2222
103 13136 10.18
103 13156 10.2163
103 13160 13.2976
103 13172 10.2861
103 13175 26.2185
103 13297 12.2513
103 13562 11.2199
103 13606 27.2572
103 13754 11.2423
103 13774 11.2323
103 13829 20.2282
103 13922 13.2141
103 13941 12.2474
103 13962 32.2577
103 13969 20.2183
103 13972 11.2326
103 13976 23.2757
103 13997 29.2528
103 14007 11.2978
103 14024 46.2497
103 14069 11.2296
103 14108 10.2857
103 14110 14.2174
103 14169 10.201
103 14193 39.232
103 14248 20.2154
103 14276 15.1589
103 14281 34.2487
103 14323 11.2684
103 14332 17.2671
103 14350 13.284
103 14353 19.2306
103 14361 10.2309
103 14373 17.291
103 14376 11.2309
103 14406 14.1507
103 14407 10.2452
103 14431 13.2688
103 14446 12.2483
103 14453 13.207
103 14513 14.2191
103 14588 15.2849
103 14594 15.301
103 14614 11.2373
103 14692 14.2656
103 14747 12.1896
103 14749 32.233
103 14752 12.2684
103 14755 10.1689
103 14782 13.198
103 14784 22.2328
103 14785 28.2326
103 14786 12.2441
103 14790 10.1578
103 14895 21.2557
103 14935 16.2305
103 14990 10.1856
103 15011 15.198
103 15060 12.2487
103 15092 11.2825
103 15104 10.3211
103 15106 12.2057
103 15107 15.2613
103 15164 10.2188
103 15184 13.2566
103 15186 11.2324
103 15201 25.2604
103 15203 20.2408
103 15213 41.2502
103 15222 19.2259
103 15229 10.2996
103 15231 10.1812
103 15255 12.174
103 15257 10.2378
103 15270 28.2084
103 15299 14.267
103 15302 13.2647
103 15401 14.2681
103 15445 12.2788
103 15467 13.1953
103 15523 11.2566
103 15551 23.2597
103 15608 13.2302
103 15652 12.2555
103 15680 19.3099
103 15711 11.2533
103 15764 10.2971
103 15879 14.2448
103 15903 13.2092
103 15944 23.2179
103 15988 10.268
103 16039 13.2736
103 16149 21.2497
103 16150 24.22
103 16164 15.228
103 16170 14.2969
103 16231 10.2847
103 16255 23.2402
103 16259 54.2302
103 16297 14.239
103 16344 22.2202
103 16369 13.1739
103 16378 13.1832
103 16390 10.2045
103 16400 27.2315
103 16404 13.2396
103 16413 11.2705
103 16422 11.2303
103 16458 10.2439
103 16472 14.2654
103 16544 15.2088
103 16606 14.2451
103 16656 15.2203
103 16737 11.2349
103 16738 14.2242
103 16885 15.2762
103 16968 20.2518
103 17033 19.2139
103 17289 17.2767
103 17374 18.2471
103 17381 11.1846
103 17407 12.2508
103 17411 10.2547
103 17585 12.1738
103 17596 14.2249
103 17597 20.2078
103 17600 12.1988
103 17610 14.235
103 17617 11.2703
103 17644 15.2061
103 17653 15.2546
103 17662 12.2842
103 17706 21.2244
103 17732 13.2125
